"Volume","Good Type","Business Type","Start Business ID","End Business ID","Distance","Price"
1,5,1,5,32,11215.6666666667,49.6
0,1,2,17,1,14509.9166666667,64
1,1,1,17,16,11660.1666666667,84
5,1,1,32,32,1096.83333333333,14
12,5,1,22,28,8004.58333333333,108
5,1,1,3,11,6558.91666666667,44
12,3,1,32,19,3335.66666666667,76
8,1,3,32,32,1015.91666666667,15
16,1,1,3,22,13436.25,640
8,5,1,3,5,7028.91666666667,70
6,5,1,17,22,16341.5833333333,110
15,1,1,24,11,7972.58333333333,40
16,3,1,24,22,24362.5,340
8,1,1,27,30,11075,109
1,1,1,22,7,12525,86
14,5,1,22,22,5709.25,56
5,5,3,4,10,15021.5833333333,104
10,1,1,19,19,2976.33333333333,66
8,1,1,32,24,6742.91666666667,76
16,1,1,22,25,19824.25,270
8,5,1,22,22,935.583333333333,23
8,1,1,19,19,2296.58333333333,30
12,3,1,32,6,17817.75,240
8,1,1,22,10,16464.9166666667,162
8,1,1,25,31,39953.5,280
8,1,1,24,24,4223.91666666667,30
1,5,1,19,26,5441.91666666667,28
10,1,3,27,30,10268,128
5,1,1,17,27,5972.58333333333,46
13,1,1,8,8,1118.91666666667,30
4,5,1,5,5,551.833333333333,28
8,1,1,26,11,13505.0833333333,68
10,1,1,10,12,18186.6666666667,204.6
16,1,1,10,23,41397.5,200
5,1,1,22,1,11516.5833333333,86
10,3,1,15,30,11277.6666666667,126
12,5,1,24,22,20133.5,230
5,1,1,22,6,19272.9166666667,84
12,5,1,17,28,3830.5,80
12,3,1,19,1,6499.58333333333,160
8,1,1,20,22,4478.75,26
8,3,1,20,19,3770.08333333333,34
4,3,1,26,19,2479.5,24
5,1,1,11,5,2277.5,30
8,1,1,32,30,11024.9166666667,90
6,2,1,32,19,4518.58333333333,46
5,1,1,12,12,3000.08333333333,24
1,5,1,17,20,3758.08333333333,32
12,3,2,22,23,55280.8333333333,100
8,5,1,32,26,2559.5,38
8,1,1,25,25,3742.33333333333,44
12,3,1,25,3,12572.0833333333,154.8
10,1,1,12,25,12841.4166666667,145
12,3,1,22,17,11259.5833333333,156
10,5,1,17,19,8817.25,74
12,3,1,22,24,17494.9166666667,242
6,5,1,1,19,8698.83333333333,52
6,5,1,22,22,997,14
1,5,1,1,1,4501.08333333333,30
5,1,1,22,20,8012.75,66
11,5,1,20,7,20294.1666666667,300
12,5,1,1,17,11170.75,164
12,3,1,1,22,7954.16666666667,124
2,1,1,22,32,14968.5833333333,72
16,5,2,24,25,24632.5,120
8,1,1,6,6,4401.75,89.4
8,3,1,19,19,2376.16666666667,22
8,5,1,30,24,4110.83333333333,44
12,3,2,22,19,15813.75,130
12,3,1,1,11,18909.0833333333,200
8,1,1,22,18,7426.5,146
8,1,1,11,25,18543.4166666667,190
1,1,1,22,22,1369.41666666667,16
10,3,1,32,26,2256.08333333333,34
10,1,1,22,22,2431,73
10,1,1,30,32,11121.0833333333,148
10,1,1,10,9,13776.8333333333,242
8,1,1,19,19,1330.66666666667,26
8,1,1,4,4,4536.08333333333,52.8
12,3,1,22,10,15619.4166666667,222
12,5,1,32,10,17074.5,374
5,1,1,32,19,5913.83333333333,60
8,1,1,22,5,23630.1666666667,180
9,1,1,17,10,9462.08333333333,210
16,1,1,11,18,31233.8333333333,308
8,5,1,1,1,2274.5,30
10,1,1,10,12,17722.4166666667,204.6
5,1,1,3,13,11256.6666666667,130
8,1,1,26,17,9188.58333333333,76
8,1,1,32,1,10403.6666666667,130
10,1,4,27,26,2605.83333333333,40
7,5,1,27,19,3356.91666666667,36
10,1,1,10,20,15852.9166666667,281.2
6,2,1,32,19,3260.58333333333,30
12,5,1,6,25,8953.08333333333,129
1,1,1,27,22,12863.4166666667,44
1,5,1,22,7,22787.75,120
10,1,3,27,24,7059.91666666667,82
10,1,1,32,1,8953.66666666667,184
8,3,1,19,12,22550.5,196
8,1,1,22,24,23768.6666666667,160
8,1,1,16,10,4644.16666666667,52
4,5,1,22,17,10822.25,54
5,1,1,22,12,26539.4166666667,160
5,5,1,28,4,9516.33333333333,70
1,5,1,13,23,25436.4166666667,110
5,1,1,17,5,13497.3333333333,90
8,1,1,5,6,12536.8333333333,104
1,1,1,1,22,7768.58333333333,40
16,1,1,20,1,6658.5,100
16,5,1,19,32,2097.5,50
10,3,1,32,26,748.333333333333,24
5,5,3,4,4,2999.16666666667,26
10,3,1,27,32,2544.41666666667,30
10,1,1,24,1,14988.6666666667,280
12,3,1,19,26,4493.83333333333,52
1,5,1,22,22,4728.66666666667,30
8,1,1,17,17,1404,32
5,1,1,6,9,6564.33333333333,48
5,1,1,30,24,3367.66666666667,26
8,1,1,26,19,1839.66666666667,34
1,5,1,19,32,8821.91666666667,20
0,1,2,17,21,17677.8333333333,120
1,5,1,22,19,15267,68
16,1,1,1,8,28272.6666666667,370
5,3,1,32,32,2359.91666666667,28.4
17,5,1,24,26,8040.91666666667,190
5,1,1,9,3,3538.16666666667,44
8,1,1,7,16,5708.66666666667,118
5,1,1,4,4,2554.5,20
4,5,1,24,26,8064.41666666667,44
8,1,1,22,10,15945,180
10,3,1,32,20,10622.1666666667,142
10,3,1,32,24,6268.83333333333,68.4
16,1,1,32,16,22465.75,360
10,1,1,32,24,6854.25,76
8,1,1,19,22,12706.75,144
5,1,1,3,6,10462.5833333333,98
8,1,1,17,28,4432.58333333333,62
12,5,1,26,15,23185.8333333333,308
14,5,1,19,32,2097.5,20
10,1,1,25,25,50.5,100
5,1,1,22,28,5211.66666666667,52
12,3,1,22,24,19430.9166666667,290
1,5,1,17,17,3275.41666666667,28
9,5,1,19,19,1803.5,50
1,1,1,24,24,3839.5,17
10,1,1,5,21,7852.08333333333,84
8,5,1,19,17,9356,117
12,3,1,1,24,15976.75,242
10,1,1,12,26,20320.8333333333,248
12,3,1,32,6,13401.3333333333,200
16,1,1,3,9,11536.5,174.8
5,1,1,20,19,6401.66666666667,62
16,1,1,12,3,11228.4166666667,186
16,1,1,1,3,16167.0833333333,166
12,3,2,24,17,16624.8333333333,60
5,3,1,32,26,1206.5,21.2
10,4,1,11,24,6500.66666666667,90
8,1,1,22,13,25031.5,146
8,5,1,19,4,20087.5833333333,250
17,5,1,22,6,18049.6666666667,276
5,1,1,22,16,14968.3333333333,122
12,3,1,32,24,9138.41666666667,88
5,5,1,22,22,2116.58333333333,20
8,1,1,22,22,1625.58333333333,24
8,5,1,22,22,600.083333333333,24
10,1,1,25,21,17696.9166666667,180
5,1,1,26,19,2726.66666666667,42
5,1,1,27,19,4496.08333333333,38
8,3,1,19,32,3153.08333333333,25
12,3,1,25,16,8214.08333333333,150
12,3,1,26,23,42861.75,1000
8,5,1,32,17,7900.83333333333,82
8,1,1,17,31,25573.6666666667,236
1,5,1,20,26,10770.3333333333,48
8,1,1,22,27,14668.5833333333,96
8,5,1,22,24,21363.9166666667,230
10,1,1,22,28,6719.5,100
5,5,1,22,32,14444.25,86
10,3,1,26,32,6407.58333333333,60
12,5,1,25,3,12572.0833333333,161.2
5,1,1,20,19,6553.75,51
5,1,1,17,26,8847.83333333333,44
8,1,1,22,17,11036,110
14,3,1,22,17,12006.9166666667,68
1,1,1,32,32,1327.41666666667,12
10,1,1,10,12,17258.0833333333,204.6
8,1,1,22,28,7862.75,72
16,1,2,24,30,5288,40
14,5,1,20,17,3963.66666666667,40
1,5,1,22,26,15814.4166666667,58
12,3,1,19,5,13634.5833333333,186
8,1,1,30,6,11746.75,126
10,1,1,5,21,7852.08333333333,74
5,1,1,11,19,15494.25,110
1,5,1,22,22,2020.5,20
8,1,1,7,16,5636.5,106
8,1,1,26,17,9253.91666666667,98
14,5,1,12,25,12045.1666666667,87
8,5,1,32,19,4195.08333333333,42
10,1,1,19,32,3111.25,58
1,5,1,26,25,22489.3333333333,109.6
12,3,1,22,19,14937.1666666667,170
10,5,1,1,19,10142,100
5,1,1,22,28,6775.66666666667,58
1,5,1,22,1,8053.33333333333,48
10,1,1,24,5,4348,40
5,1,1,24,19,12245.3333333333,110
12,3,1,1,21,29053.0833333333,363.6
8,1,1,25,23,31923.8333333333,210
10,1,1,32,10,19621,350
10,5,1,22,22,1357.25,73.4
1,1,1,26,19,5385,26
8,1,1,30,8,7510.08333333333,76
10,1,1,19,22,14802.6666666667,176
2,5,1,19,19,2102.33333333333,19
8,1,1,1,22,9714.16666666667,157.8
12,5,1,24,1,17513.3333333333,260
5,3,1,32,19,1724,27
10,3,2,9,5,9564.25,44
12,3,1,25,6,8714.5,188
1,5,1,19,26,1919,15
8,1,1,9,30,6879,50
12,5,1,19,17,8730.41666666667,178
5,1,1,22,26,15250.0833333333,114
2,1,1,28,25,10704.75,62
12,3,1,22,25,19802.9166666667,300
10,5,1,22,7,16048,186
9,3,1,24,5,4717.33333333333,60
5,1,1,6,12,7121.66666666667,40
10,3,1,25,25,3666.33333333333,56.4
12,3,1,1,24,16157.4166666667,176
16,1,1,6,32,10160.9166666667,122
8,1,1,19,19,1536.91666666667,32
17,5,1,1,6,19131.5,280
5,1,1,17,17,1080.58333333333,15
12,3,1,24,18,31711.1666666667,700
5,1,1,25,26,21659.6666666667,70
5,1,1,5,11,2788.25,27.8
12,3,1,32,22,16037.0833333333,272
10,1,1,10,9,14547.25,246
5,1,1,22,22,1690.41666666667,19
16,1,1,17,17,2357.58333333333,60
1,1,1,9,9,2250.75,18
5,1,1,25,11,16236,34
12,5,1,25,8,27903.5,400
10,1,1,19,19,2390.58333333333,71
8,5,1,19,19,1284.66666666667,38
10,1,1,32,32,1634,32
8,3,1,32,19,2794.25,32
12,3,1,23,29,31344.5,560
10,2,1,28,28,6849.66666666667,118
6,1,1,22,26,15882,80.8
8,5,1,32,32,2131.16666666667,28
10,1,1,19,19,1378.08333333333,34
12,5,1,19,25,21519.75,380.6
8,5,1,5,32,13370.75,90
8,5,1,10,25,3262.16666666667,28
1,5,1,12,6,7130.75,42
5,1,1,22,28,3959,60
8,1,1,6,6,3184.08333333333,89.2
10,3,1,25,25,3666.33333333333,55.8
12,3,1,32,8,15449.5,278
8,5,1,32,17,9070.33333333333,96
8,1,1,3,15,20067.6666666667,166
10,3,1,32,19,6766.41666666667,116
1,5,1,26,22,16261.5,68
8,1,1,22,25,19288.6666666667,148
8,5,1,4,4,4529.91666666667,122
5,1,1,19,19,3842.58333333333,18
8,5,1,1,24,18640.0833333333,190
12,3,2,25,5,21590.0833333333,17.2
1,1,1,20,4,14881.9166666667,48
5,1,1,22,15,33640.8333333333,210
5,1,1,32,17,13939,92
8,1,1,22,17,11362.8333333333,84
5,1,1,26,5,13931.8333333333,76
6,1,1,10,11,17656.8333333333,100
8,1,1,17,17,423.25,24
1,5,1,26,11,12131.8333333333,56
6,1,1,5,3,7035.83333333333,68
8,1,1,19,28,10859.75,108
1,5,1,5,1,24868.5833333333,95.4
8,1,1,22,6,18055.8333333333,184
5,1,1,10,10,3524.25,32
6,2,1,32,27,2745.66666666667,36
1,3,1,32,32,2106.75,28
8,1,1,19,1,10096.9166666667,136
8,1,1,32,25,19084.1666666667,314
10,1,1,3,30,7820.41666666667,80
8,5,1,22,24,20463.4166666667,130
8,1,1,22,13,26752.6666666667,120
10,1,1,32,22,17452.5833333333,236
8,1,1,32,32,1740.33333333333,22
9,5,1,1,3,16484.5,194
10,3,1,32,32,2009.16666666667,34
12,5,1,26,22,20895.5,277
14,1,1,25,22,20627.1666666667,120
5,1,1,17,19,8749.16666666667,32
1,5,1,5,24,6811.25,38
5,5,1,22,15,34780.8333333333,180
8,1,1,27,11,11587,120
8,1,1,22,28,8211.08333333333,74
1,1,1,19,22,14106.6666666667,64
5,5,1,22,17,11812,74
5,1,1,30,5,1326.91666666667,11
12,5,1,25,32,18764.5,220
8,5,1,22,26,15407.1666666667,80
1,5,1,17,27,3921.5,26
8,1,1,6,6,3062.41666666667,67.6
16,1,1,6,6,2602.25,220
5,5,1,17,19,10293.4166666667,70
8,5,1,27,17,4826.75,64
10,1,1,25,15,35067.9166666667,400
12,1,1,15,14,29233.0833333333,460
15,1,1,32,16,18340,130
10,1,1,30,17,12695.25,236
12,3,1,25,3,15900.0833333333,158
5,3,1,32,20,7926.41666666667,75
1,1,1,3,20,10875.8333333333,60
8,1,3,19,32,819.166666666667,21
16,1,1,16,25,7770.75,100
10,1,1,24,32,9108.41666666667,130
8,5,1,16,16,106.666666666667,20
5,1,1,22,22,816.166666666667,16
8,5,1,3,3,2492.16666666667,44
12,3,1,11,29,41170.1666666667,700
10,1,1,16,23,41954.25,560
10,1,1,24,22,24272.5833333333,196
10,1,1,32,5,12687.8333333333,130
12,5,1,19,22,14199.9166666667,250
0,3,2,24,19,12176.3333333333,22
16,3,1,32,1,10811.5,188
12,3,1,3,19,13405.6666666667,84
8,1,1,19,19,2222.83333333333,53
1,5,1,22,3,18189.25,70
10,1,1,19,19,2390.58333333333,71
12,5,1,6,25,8953.08333333333,128
5,1,1,27,27,1540.08333333333,19
8,5,2,17,19,14913.3333333333,19
8,1,1,27,32,4553.66666666667,46
16,1,1,14,22,27602.75,456
8,1,1,26,32,6905.16666666667,64
5,5,1,22,19,15257.5,74
2,5,1,22,1,8167.16666666667,54
10,1,1,32,19,3757.08333333333,62
8,5,1,22,11,20365.6666666667,152
8,5,1,22,19,15734.25,92
8,1,1,1,1,2266.58333333333,28
8,1,1,28,28,218.5,16
8,1,1,11,24,6658.66666666667,100
8,1,1,17,17,1213.08333333333,30
11,3,1,17,19,10647.8333333333,140
5,1,1,22,32,15967.1666666667,76
5,5,1,26,17,10073,86
12,5,1,7,7,5557.25,147.4
5,3,1,32,32,2366,21
3,5,1,32,24,9036.91666666667,48
10,1,2,25,30,20303.9166666667,108
6,2,1,32,32,1346.66666666667,18
12,3,1,16,31,40895.8333333333,826.4
10,1,1,25,16,7637.33333333333,144
1,1,1,13,22,25542.5,88
10,3,1,30,5,1326.91666666667,22
8,5,1,3,26,10751,100
8,5,1,32,24,5015.41666666667,52
10,1,1,22,12,27355.25,310
8,1,1,22,17,12125,92
8,5,1,32,5,13230.5833333333,110
1,1,1,11,19,11431.1666666667,68
1,5,1,8,5,7763.91666666667,24
12,5,1,1,19,9055.5,98
8,1,1,22,5,23522.25,170
16,1,1,19,3,13553.75,120
5,5,1,22,22,1490.33333333333,23
5,1,1,22,28,2638.33333333333,40
1,3,1,26,11,12778.75,56
8,1,1,26,19,2500.41666666667,33
16,1,1,31,31,1291.66666666667,28
8,1,2,30,21,7048.5,74
8,4,1,22,16,12289,130
16,1,1,17,20,10563.25,258
0,1,2,17,4,13077.8333333333,70
14,5,1,22,26,15489.9166666667,70
5,1,1,9,32,14677,116
11,4,1,27,22,13122.5833333333,109
1,5,1,26,3,10456.1666666667,60
12,3,1,24,26,6905.91666666667,232
12,3,1,22,22,2901.16666666667,84
12,5,1,1,22,7644.58333333333,184
1,1,1,32,20,10278,65
2,2,1,22,27,13323.75,64
10,3,1,32,32,1976.58333333333,40
8,1,1,19,19,1289.66666666667,23
10,3,1,22,23,61388.6666666667,520
10,1,1,25,24,19709,201.4
8,1,1,26,7,29541.3333333333,263
6,2,1,32,32,1525.83333333333,18
5,5,1,6,12,7121.66666666667,34
5,1,1,22,20,7585.25,64
8,1,1,19,24,12111.6666666667,112
12,3,1,24,1,17936.9166666667,272
8,1,1,27,26,4444.41666666667,45
16,1,1,6,24,11902.8333333333,190
11,5,1,8,17,20534,204
5,3,1,32,32,2747.16666666667,22
8,5,1,22,26,16641.25,140
11,3,1,26,5,13884.9166666667,160
14,1,1,19,18,19604.6666666667,28
8,5,1,1,1,730.666666666667,18
12,3,1,32,27,3263,70
6,2,1,32,19,3301.75,30
10,1,1,5,21,12360,117.6
8,5,1,32,22,16225.4166666667,121.8
9,5,1,8,31,6532.08333333333,49.8
10,1,1,32,24,6404.5,60
4,1,1,5,3,8308.75,56
1,3,1,6,6,2312.66666666667,40
8,1,1,6,6,2724.41666666667,70.2
13,5,1,22,32,15658.0833333333,210
7,1,1,11,11,1385.58333333333,14
8,1,1,28,26,12926.6666666667,104
12,1,1,16,7,9368,300
8,5,1,19,19,2479.16666666667,24
10,2,1,22,17,10857.3333333333,380
0,3,2,27,26,5519.16666666667,18
14,1,1,10,22,16794.3333333333,66
5,1,1,32,24,8855.25,50
17,5,1,22,4,9476.41666666667,106
8,1,1,32,8,19221.9166666667,125
5,1,1,32,19,2588.25,30
12,5,1,28,22,8330.66666666667,105.6
12,3,1,20,1,5360.08333333333,76
5,3,1,32,32,2153.5,16
10,3,1,26,32,1105,27
16,1,1,27,22,15014.5,180
9,5,1,26,22,16123.0833333333,190
8,1,1,25,25,1452.41666666667,20
12,3,1,1,19,9221.41666666667,110
8,1,1,10,17,9950.91666666667,66
12,3,1,14,21,16034.25,50
1,5,1,22,22,1119.5,16
13,5,1,16,26,20204.5833333333,240
1,1,1,8,8,2277.16666666667,16
12,3,1,12,25,11633.75,328.2
8,1,1,5,22,24006.6666666667,180
4,1,1,32,19,3232.66666666667,34
12,3,1,22,25,19897.25,270
10,3,1,22,22,710.166666666667,42
9,4,1,24,24,5060.66666666667,512.8
16,1,1,28,8,26704.5,260
12,3,1,22,17,10942.1666666667,180
16,1,1,21,12,10211.3333333333,100
5,1,1,25,25,1818.33333333333,28
12,5,1,23,7,41085.0833333333,740
14,1,1,17,16,13211.9166666667,132
12,3,1,10,7,8614.16666666667,326
10,1,1,26,10,19328,350
14,5,1,18,32,21003.1666666667,220
12,3,1,1,24,18078.5,267
8,1,1,22,22,5920.83333333333,76
12,3,1,22,32,16061.5,134
8,1,1,22,22,2194.08333333333,36
1,1,1,22,11,23898.3333333333,86
8,1,1,5,24,7094.75,72
5,1,1,32,30,10362.0833333333,70
16,1,1,26,22,15845.3333333333,188
4,2,1,32,32,2860,18
5,1,1,3,3,1106.25,16
16,3,1,32,11,9686.91666666667,98
1,5,1,3,25,12895.25,84
12,3,1,32,11,10610.9166666667,144
10,1,1,5,8,9081.25,150
8,1,1,1,19,2925.83333333333,120
12,3,1,32,22,18618,340
8,5,1,22,5,25726.0833333333,212
10,1,1,19,19,1326.25,34
12,3,1,26,7,25402.0833333333,517.6
12,3,1,19,16,18532.1666666667,270
1,1,1,17,22,12451.25,42.4
1,1,1,11,11,2519.41666666667,14
16,3,1,3,8,14936.75,379.2
10,1,1,25,22,23570,281.2
10,1,1,28,25,13615,246
14,1,1,22,19,15099.4166666667,92
8,1,1,32,25,21198.0833333333,204
0,1,2,24,11,4203.91666666667,25
16,1,1,26,28,12646.1666666667,170
8,5,1,26,30,12142.5833333333,100
8,1,1,22,1,7700.5,84
12,3,2,30,32,10856.6666666667,52
1,1,1,20,4,16598.5833333333,72
8,1,1,6,6,4062.5,40.2
8,5,1,22,19,13899.75,98
12,3,2,25,32,19694.5,30
17,5,1,17,3,5372.83333333333,60
5,1,2,19,17,10071.1666666667,60
8,1,1,1,26,9964.91666666667,94
10,1,1,3,22,16104.25,561.6
1,1,1,20,20,4253.16666666667,16
5,5,1,22,22,591.166666666667,11
12,3,2,25,3,14347.0833333333,248
10,1,1,5,21,7852.08333333333,76
8,1,1,1,4,14701.75,260
8,1,1,22,20,8265.25,104
1,5,1,16,16,146,76.2
5,5,1,22,32,15774.5,72
5,5,1,8,8,2601.5,19
1,1,1,26,27,6689.41666666667,36
12,5,1,25,22,19698.1666666667,188
8,1,1,8,11,4486.16666666667,54
5,5,1,19,26,1091,22
8,1,1,32,30,11988.0833333333,104
12,3,1,19,26,2277.08333333333,70
16,1,1,11,27,9591,166
8,1,1,28,28,3319.75,54
10,1,1,27,32,861.333333333333,42
8,5,1,5,22,24155.5833333333,176
8,3,1,32,26,942.666666666667,27
14,5,1,22,28,7265.83333333333,58
11,3,1,22,32,15676.8333333333,152
1,5,1,22,22,1398.83333333333,11
4,2,1,32,32,2058.83333333333,16
10,1,1,10,3,12358.4166666667,138
16,1,1,32,7,25082.0833333333,404
12,5,1,1,19,9160.58333333333,170
8,1,1,22,3,16349.0833333333,88
14,1,2,19,8,20783,50
12,3,1,20,18,17107.3333333333,320
10,3,1,22,5,23444.3333333333,276
12,3,1,32,13,21002.25,384
5,5,1,10,10,2894.33333333333,14
13,2,1,5,1,23519.6666666667,48
8,1,2,22,11,25834.5833333333,70
8,1,1,22,22,264.166666666667,18
12,1,1,1,22,7097.5,300
12,5,1,1,7,29004.9166666667,346
5,1,1,22,22,2247.5,50
8,5,1,32,22,16099.0833333333,140
5,1,1,7,7,7969.25,67.4
8,1,1,19,19,2633.75,19
16,1,1,24,1,15427,238
8,5,1,9,32,11203.25,106
1,1,1,1,24,18296,86
1,3,1,19,32,2250.66666666667,16
8,1,1,30,5,1326.91666666667,30
16,1,1,17,26,9965.83333333333,112
6,3,1,22,22,548.416666666667,17.6
10,3,2,1,19,6027,20
12,3,1,22,32,16341.5,198
8,5,1,26,24,9002.83333333333,52
7,5,1,26,19,1169.25,21
8,1,1,32,1,8716.91666666667,135.8
10,3,1,19,20,6124.58333333333,98
12,3,1,32,13,19918.5833333333,300
12,5,1,24,31,21350.3333333333,270
10,1,1,9,11,8294.08333333333,156
16,1,1,26,15,21757.0833333333,216
5,1,1,25,16,8257,76
1,1,1,1,1,854.25,40
12,3,1,9,11,2457.08333333333,76
8,1,1,28,28,496.583333333333,16
8,1,1,22,10,16491.0833333333,160
8,1,1,25,25,5170,104
5,5,1,22,19,12728.8333333333,106
5,1,1,22,9,21063.0833333333,120
8,3,1,32,32,5907.33333333333,42
10,1,1,24,11,8451,412
5,5,1,24,31,19235.1666666667,147
8,5,1,22,19,12402.5,98
5,1,1,22,22,2127.33333333333,22
5,5,1,22,19,15168.75,63
5,5,2,16,7,5658.5,22
16,3,1,27,32,4424.33333333333,40
17,1,1,6,23,41864.75,552
12,3,1,32,11,11806.0833333333,130
17,1,1,17,4,13131.1666666667,226
13,3,1,1,22,7215.58333333333,200
8,1,1,6,6,2724.41666666667,69.6
12,3,1,25,30,23886.9166666667,220
8,1,1,27,5,12599.9166666667,84
8,5,1,19,19,1709.75,33
5,1,1,17,11,11613.75,60
1,1,1,19,32,3214,20
8,1,1,1,22,7558,60
10,3,1,27,24,9304.25,352
1,5,1,4,4,4473.33333333333,24
8,1,1,20,20,1113.75,22
10,3,1,22,8,32056.8333333333,230
8,1,1,22,25,18835.1666666667,162
11,3,1,26,10,17462.1666666667,560
12,3,1,1,21,29053.0833333333,364
8,5,1,24,5,4571.83333333333,45
5,1,1,20,19,6955.33333333333,52
5,1,1,17,5,12497.3333333333,94
5,1,1,27,19,7689,58
1,1,1,3,25,14097.9166666667,89
5,1,1,32,27,3007.25,34
12,3,1,26,32,1578.66666666667,33
14,5,3,27,26,5006.91666666667,40
8,1,1,25,25,2358.25,40
2,1,1,16,16,1195.58333333333,15
5,1,2,15,22,33246.5,27
14,5,1,19,26,1670.91666666667,30
16,1,1,11,7,33330.75,540
10,1,1,12,22,28361.9166666667,267.2
11,5,1,22,25,19458.25,230
5,1,1,22,20,9109.41666666667,96
8,1,1,22,32,16590.75,110
8,1,1,28,28,1111.66666666667,25.8
1,5,1,1,16,16731.5833333333,70
8,3,1,26,27,3390.58333333333,44
8,3,1,19,20,5547.08333333333,62
1,5,1,22,4,7130.08333333333,46
8,1,1,18,22,9429.58333333333,258
5,5,1,17,5,13284,89.6
12,3,1,32,32,4881.91666666667,90
10,1,1,32,24,5768.66666666667,76
12,5,1,22,5,25086.25,230
18,1,1,32,19,7041.41666666667,192
5,1,1,22,18,6483.75,110
5,1,1,6,6,1892.83333333333,20
12,3,1,22,32,16868.75,176
5,5,2,22,32,16465,64
10,3,1,22,1,8193.08333333333,138
14,1,1,22,19,16391.9166666667,110
10,1,1,32,5,11190.75,110
8,1,1,1,20,9559,136
12,3,1,24,1,15848.5833333333,310
12,3,1,3,3,124.916666666667,57
12,3,1,22,6,18524.4166666667,252
1,1,1,32,26,719.916666666667,11
5,1,1,25,16,3543.66666666667,64
14,1,1,19,1,5656.41666666667,66
9,1,1,19,17,8730.41666666667,138
5,1,1,19,22,11571.1666666667,110
5,1,1,25,26,21613.8333333333,112
12,3,1,19,21,20575.1666666667,246
12,3,1,32,27,2120.25,50
1,5,1,22,22,980.833333333333,14
1,5,1,26,20,8017.33333333333,53.8
4,2,1,32,32,1263.08333333333,16
5,1,1,30,11,4791.66666666667,41.6
10,1,1,22,3,18711,186
8,5,1,18,23,48800.3333333333,750
12,3,1,19,32,3712.41666666667,46
12,3,1,32,26,2893.08333333333,56
12,3,2,19,17,9634.66666666667,60
1,5,1,22,22,2641.91666666667,28
5,1,1,3,5,8817.16666666667,56.6
5,1,1,3,9,1704.5,30
8,5,1,31,5,13437.25,150
10,5,1,32,19,4525,66
12,3,1,25,23,32928.0833333333,407.4
10,1,1,10,22,16656.3333333333,222.6
1,1,1,19,26,3581.58333333333,20
5,1,1,11,20,14509.3333333333,112
12,3,1,25,32,18673.6666666667,272
4,2,1,32,32,1428.91666666667,16
15,1,1,20,17,9059,60
8,1,1,17,10,9553.33333333333,136
8,5,2,19,16,19485.5833333333,22
8,5,1,19,19,1601.5,28
8,5,1,10,1,19266.9166666667,182
8,1,1,22,4,6183.25,52
8,5,1,22,27,14858.6666666667,70
5,1,1,12,12,3000.08333333333,24
8,1,1,22,17,11232.25,86
8,1,1,22,32,16743.3333333333,96
5,1,1,28,22,7206.16666666667,42
12,3,1,1,10,16707.9166666667,360
5,1,1,22,32,17850.9166666667,113
14,1,1,20,22,7975.25,72
12,3,1,8,22,32345.3333333333,300
8,1,1,5,11,3493.5,36
8,1,1,22,1,7341.16666666667,74
8,1,1,26,32,3309.08333333333,42
8,1,1,22,26,15657.6666666667,96
4,1,1,22,22,1561.16666666667,24
12,5,1,6,25,8953.08333333333,120
5,1,2,19,19,1593.41666666667,14
8,5,1,20,20,2322.83333333333,22
10,1,2,3,10,14628.1666666667,42
10,1,1,22,6,18520.9166666667,168
1,3,1,26,11,13152,106
6,5,1,22,3,13970.9166666667,86
12,3,1,25,25,1761.83333333333,60
12,3,1,32,26,2699.91666666667,50
1,5,1,17,17,3442.66666666667,28
16,1,1,11,28,19903,284
8,1,1,22,19,13438.25,76
14,5,1,32,24,7456.08333333333,46
5,1,1,1,32,12049.75,78
12,5,1,4,26,21323.75,311.2
12,3,1,26,7,25402.0833333333,517.6
2,5,2,19,17,12403.1666666667,72
16,1,1,3,6,7967.83333333333,30
5,1,1,27,32,5054.75,35.8
12,5,1,17,28,3830.5,80
1,5,1,32,32,2375.33333333333,38
8,1,1,22,11,26930.8333333333,140
12,3,1,32,19,2054.33333333333,44
10,1,1,25,7,10112.3333333333,126
8,1,1,25,25,3166.75,42
12,5,1,22,15,35577.5,369.4
10,1,1,26,17,8302.25,144
16,1,1,22,3,18937.3333333333,160
10,1,1,22,27,15512.75,270
5,5,2,23,19,46598.3333333333,54
12,5,1,6,25,8953.08333333333,129
10,1,1,32,27,3278.5,64
12,5,1,22,25,18889.9166666667,266
8,1,1,22,7,15171.5833333333,166
12,3,1,32,27,4979.58333333333,96
13,3,1,19,23,43882.5833333333,638
16,1,1,1,25,22313.5833333333,240
6,1,1,26,22,15260.6666666667,86
8,5,1,19,19,1188.5,28.6
1,1,1,27,26,6770.58333333333,24
12,5,1,22,7,15817.9166666667,284
12,3,1,32,9,17209.0833333333,240
5,1,1,25,25,1645.16666666667,24
8,1,1,10,32,18298.8333333333,98
5,3,1,26,32,2542.33333333333,22
2,5,1,26,11,12916.5833333333,22
5,1,1,22,22,4472,56
10,1,1,10,11,22179.9166666667,240
8,5,1,24,5,6990.33333333333,70
8,5,1,26,32,939.166666666667,14
8,5,1,32,32,2776.25,34
5,1,1,26,10,19300.0833333333,216
1,1,1,17,20,4021.16666666667,34
8,1,1,32,17,8412.58333333333,110
6,1,1,19,32,6833.16666666667,38
8,1,1,1,22,9477.08333333333,84
